molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"36294",10,5,0,0,0,16,2,-2,467.518,1.751,658.048,293.450,364.598,0.000,0.000,1296.800,15.000,20.300,0.0023639,0.1194770,0.8739565,35.470,16.226,45.013,42.218,-6.488,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.828,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.724,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165368,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050592,0.1140275,0.8431107,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139700,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243120,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"36294",10,5,0,0,0,16,2,-2,467.518,1.752,658.060,293.444,364.616,0.000,0.000,1296.826,15.000,20.300,0.0023672,0.1194747,0.8739514,35.471,16.226,45.013,42.218,-6.488,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.828,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.722,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165370,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050589,0.1140275,0.8431107,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139700,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243118,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"36294",10,5,0,0,0,16,2,-2,467.518,1.752,658.068,293.447,364.621,0.000,0.000,1296.875,15.000,20.300,0.0023666,0.1194734,0.8739634,35.473,16.227,45.014,42.218,-6.487,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.829,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.723,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165376,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050591,0.1140275,0.8431107,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139700,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243118,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"36294",10,5,0,0,0,16,2,-2,467.518,1.752,658.060,293.442,364.619,0.000,0.000,1296.826,15.000,20.300,0.0023665,0.1194747,0.8739512,35.471,16.226,45.013,42.218,-6.488,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.828,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.722,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165375,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050591,0.1140275,0.8431107,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139701,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243118,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"36294",10,5,0,0,0,16,2,-2,467.518,1.752,658.060,293.443,364.617,0.000,0.000,1296.826,15.000,20.300,0.0023671,0.1194748,0.8739515,35.471,16.226,45.013,42.218,-6.488,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.828,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.722,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165370,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050592,0.1140275,0.8431107,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139700,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243120,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"36294",10,5,0,0,0,16,2,-2,467.518,1.752,658.060,293.442,364.617,0.000,0.000,1296.825,15.000,20.300,0.0023667,0.1194748,0.8739514,35.471,16.226,45.013,42.218,-6.488,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.828,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.722,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165368,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050591,0.1140275,0.8431107,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139701,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243118,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"36294",10,5,0,0,0,16,2,-2,467.518,1.752,658.060,293.444,364.616,0.000,0.000,1296.826,15.000,20.300,0.0023672,0.1194747,0.8739514,35.471,16.226,45.013,42.218,-6.488,2.000,4.577,-7.202,0.054,-2.786,0.016,-10.828,9.325,-1.833,11,-1.316,1,0.000,0.000,0.000,253.722,14,2,18,0,18,16,32,2,0.001
"36294",11,5,0,0,0,16,2,-2,467.518,4.659,684.489,301.622,382.867,0.000,0.000,1312.486,15.000,20.300,0.0165368,0.1148618,0.8469580,36.098,16.485,45.420,42.406,-6.716,2.000,4.577,-7.639,0.036,-3.162,0.011,-11.165,9.298,-1.686,11,-1.471,1,0.000,0.000,0.000,255.543,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,2.582,689.497,308.325,381.172,0.000,0.000,1317.885,15.000,20.300,0.0050591,0.1140275,0.8431108,36.314,16.523,45.317,42.406,-6.706,2.000,4.577,-7.701,0.037,-3.179,0.011,-11.134,9.250,-1.937,11,-1.492,1,0.000,0.000,0.000,250.899,14,2,18,0,18,16,32,2,0.000
"36294",11,5,0,0,0,16,2,-2,467.518,4.276,685.089,301.240,383.850,0.000,0.000,1308.808,15.000,20.300,0.0139701,0.1147610,0.8446340,35.951,16.460,45.327,42.414,-6.752,2.000,4.577,-7.677,0.035,-3.191,0.010,-11.183,9.122,-2.022,11,-1.486,1,0.000,0.000,0.000,255.400,14,2,18,0,18,16,32,2,0.000
"36294",12,5,0,0,0,16,2,-2,467.518,5.655,696.049,291.917,404.132,0.000,0.000,1315.227,15.000,20.300,0.0243119,0.1129541,0.8340508,36.208,16.669,45.619,42.578,-6.930,2.000,4.577,-7.848,0.023,-3.477,0.006,-11.557,9.437,-1.910,11,-1.546,1,0.000,0.000,0.000,257.711,14,2,18,0,18,16,32,2,0.000
"19649",12,1,2,0,0,18,2,-2,581.579,3.998,751.830,289.106,462.724,0.000,0.000,1524.424,16.000,25.250,0.0104844,0.1343388,0.8520185,43.296,19.087,52.436,49.010,-5.625,-0.096,0.325,-4.653,0.101,-4.372,0.026,-12.445,8.143,-0.158,10,-1.605,1,0.000,0.000,0.000,343.154,19,3,17,0,17,15,40,2,0.000
"19649",12,1,2,0,0,18,2,-2,581.579,9.051,756.365,335.919,420.446,0.000,0.000,1522.062,16.000,25.250,0.0538192,0.1335333,0.8460351,43.201,18.784,52.759,48.733,-5.383,-0.102,0.325,-4.749,0.255,-4.039,0.071,-11.665,8.207,-0.108,10,-1.646,1,0.000,0.000,0.000,335.941,19,3,17,0,17,15,40,2,0.000
"19649",12,1,2,0,0,18,2,-2,581.579,3.998,751.830,289.106,462.724,0.000,0.000,1524.424,16.000,25.250,0.0104844,0.1343388,0.8520185,43.296,19.087,52.436,49.010,-5.625,-0.096,0.325,-4.653,0.101,-4.372,0.026,-12.445,8.143,-0.158,10,-1.605,1,0.000,0.000,0.000,343.154,19,3,17,0,17,15,40,2,0.000
"19649",12,1,2,0,0,18,2,-2,581.579,9.051,756.365,335.919,420.446,0.000,0.000,1522.062,16.000,25.250,0.0538229,0.1335333,0.8460351,43.201,18.784,52.759,48.733,-5.383,-0.102,0.325,-4.749,0.255,-4.039,0.071,-11.665,8.207,-0.108,10,-1.646,1,0.000,0.000,0.000,335.941,19,3,17,0,17,15,40,2,0.000
"36119",6,5,0,0,0,13,2,-2,447.531,4.256,719.897,408.159,281.129,30.609,0.000,1343.089,12.000,15.500,0.0134863,0.0745851,0.8177704,39.541,15.615,39.166,33.547,-4.326,2.000,3.210,-8.257,0.332,-2.226,0.116,-9.470,9.109,-0.955,11,-1.164,1,0.000,0.000,0.000,199.901,12,2,18,0,18,14,31,2,0.015
"36119",5,5,0,0,0,13,2,-2,447.531,4.863,720.261,409.527,278.354,32.379,0.000,1351.680,12.000,15.500,0.0174963,0.0745474,0.8208388,39.902,15.679,39.353,33.541,-4.250,2.000,3.210,-8.216,0.352,-2.177,0.124,-9.413,9.177,-0.772,11,-1.140,1,0.000,0.000,0.000,199.504,12,2,18,0,18,14,31,2,0.017
"36119",6,5,0,0,0,13,2,-2,447.531,4.035,709.571,419.082,256.219,34.270,0.000,1330.755,12.000,15.500,0.0122340,0.0756705,0.8245837,39.083,15.340,38.895,33.378,-4.182,2.000,3.210,-8.165,0.571,-1.935,0.209,-8.998,8.961,-1.172,11,-1.153,1,0.000,0.000,0.000,195.563,12,2,18,0,18,14,31,2,0.045
"36119",5,5,0,0,0,13,2,-2,447.531,7.457,668.402,383.212,251.435,33.756,0.000,1296.893,12.000,15.500,0.0428784,0.0803312,0.8604587,37.723,14.977,38.946,33.243,-4.163,2.000,3.210,-7.582,0.634,-1.687,0.234,-8.912,9.125,-0.808,11,-1.049,1,0.000,0.000,0.000,198.795,12,2,18,0,18,14,31,2,0.055
"36119",6,5,0,0,0,13,2,-2,447.531,5.280,716.225,407.017,277.488,31.720,0.000,1344.622,12.000,15.500,0.0207336,0.0749675,0.8225886,39.613,15.601,39.296,33.521,-4.273,2.000,3.210,-8.185,0.359,-2.157,0.127,-9.399,9.055,-1.061,11,-1.143,1,0.000,0.000,0.000,196.320,12,2,18,0,18,14,31,2,0.018
"36119",8,5,0,0,0,13,2,-2,447.531,0.818,714.858,401.757,280.874,32.226,0.000,1349.578,12.000,15.500,0.0004953,0.0751109,0.8261850,39.817,15.666,39.125,33.544,-4.257,2.000,3.210,-8.129,0.333,-2.166,0.117,-9.460,9.145,-0.913,11,-1.122,1,0.000,0.000,0.000,200.248,12,2,18,0,18,14,31,2,0.016
"36119",5,5,0,0,0,13,2,-2,447.531,5.127,717.591,399.357,285.998,32.236,0.000,1357.572,12.000,15.500,0.0193662,0.0748247,0.8262848,40.137,15.773,39.525,33.586,-4.253,2.000,3.210,-8.127,0.298,-2.216,0.104,-9.554,8.842,-0.622,11,-1.111,1,0.000,0.000,0.000,199.036,12,2,18,0,18,14,31,2,0.012
"36119",6,5,0,0,0,13,2,-2,447.531,5.683,711.472,413.028,264.497,33.947,0.000,1342.627,12.000,15.500,0.0240588,0.0754683,0.8272648,39.555,15.498,39.279,33.436,-4.171,2.000,3.210,-8.120,0.477,-2.000,0.172,-9.152,8.998,-1.151,11,-1.127,1,0.000,0.000,0.000,199.289,12,2,18,0,18,14,31,2,0.032
"36119",6,5,0,0,0,13,2,-2,447.531,5.426,675.426,402.020,240.374,33.031,0.000,1298.720,12.000,15.500,0.0226737,0.0794959,0.8523103,37.789,14.909,38.605,33.179,-4.113,2.000,3.210,-7.710,0.807,-1.629,0.304,-8.710,8.844,-1.229,11,-1.080,1,0.000,0.000,0.000,192.749,12,2,18,0,18,14,31,2,0.087
"36119",6,5,0,0,0,13,2,-2,447.531,3.641,707.783,417.071,256.587,34.126,0.000,1337.363,12.000,15.500,0.0099111,0.0758616,0.8294005,39.346,15.393,38.980,33.375,-4.133,2.000,3.210,-8.086,0.567,-1.910,0.207,-9.005,8.993,-1.143,11,-1.125,1,0.000,0.000,0.000,196.107,12,2,18,0,18,14,31,2,0.044
"36119",6,5,0,0,0,13,2,-2,447.531,4.202,721.810,414.515,276.582,30.713,0.000,1341.631,12.000,15.500,0.0131604,0.0743874,0.8150126,39.484,15.577,39.107,33.522,-4.313,2.000,3.210,-8.303,0.366,-2.199,0.129,-9.386,9.036,-0.967,11,-1.177,1,0.000,0.000,0.000,198.744,12,2,18,0,18,14,31,2,0.018
"36119",6,5,0,0,0,13,2,-2,447.531,4.251,719.952,408.210,281.132,30.610,0.000,1343.102,12.000,15.500,0.0134558,0.0745794,0.8177127,39.542,15.616,39.166,33.547,-4.326,2.000,3.210,-8.258,0.332,-2.226,0.116,-9.470,9.108,-0.955,11,-1.164,1,0.000,0.000,0.000,199.911,12,2,18,0,18,14,31,2,0.015
"36119",5,5,0,0,0,13,2,-2,447.531,4.864,721.702,411.029,278.311,32.363,0.000,1351.657,12.000,15.500,0.0175004,0.0743985,0.8191900,39.901,15.682,39.345,33.544,-4.257,2.000,3.210,-8.243,0.353,-2.188,0.124,-9.412,9.176,-0.772,11,-1.147,1,0.000,0.000,0.000,199.513,12,2,18,0,18,14,31,2,0.017
"36119",6,5,0,0,0,13,2,-2,447.531,4.035,709.571,419.082,256.219,34.270,0.000,1330.755,12.000,15.500,0.0122340,0.0756705,0.8245837,39.083,15.340,38.895,33.378,-4.182,2.000,3.210,-8.165,0.571,-1.935,0.209,-8.998,8.961,-1.172,11,-1.153,1,0.000,0.000,0.000,195.563,12,2,18,0,18,14,31,2,0.045
"36119",5,5,0,0,0,13,2,-2,447.531,7.457,668.402,383.212,251.435,33.756,0.000,1296.893,12.000,15.500,0.0428784,0.0803312,0.8604587,37.723,14.977,38.946,33.243,-4.163,2.000,3.210,-7.582,0.634,-1.687,0.234,-8.912,9.125,-0.808,11,-1.049,1,0.000,0.000,0.000,198.795,12,2,18,0,18,14,31,2,0.055
"36119",6,5,0,0,0,13,2,-2,447.531,5.280,716.225,407.017,277.488,31.720,0.000,1344.622,12.000,15.500,0.0207341,0.0749675,0.8225886,39.613,15.601,39.296,33.521,-4.273,2.000,3.210,-8.185,0.359,-2.157,0.127,-9.399,9.055,-1.061,11,-1.143,1,0.000,0.000,0.000,196.320,12,2,18,0,18,14,31,2,0.018
"36119",8,5,0,0,0,13,2,-2,447.531,0.818,714.858,401.757,280.874,32.226,0.000,1349.578,12.000,15.500,0.0004953,0.0751109,0.8261850,39.817,15.666,39.125,33.544,-4.257,2.000,3.210,-8.129,0.333,-2.166,0.117,-9.460,9.145,-0.913,11,-1.122,1,0.000,0.000,0.000,200.248,12,2,18,0,18,14,31,2,0.016
"36119",5,5,0,0,0,13,2,-2,447.531,5.127,717.591,399.357,285.998,32.236,0.000,1357.572,12.000,15.500,0.0193664,0.0748247,0.8262846,40.137,15.773,39.525,33.586,-4.253,2.000,3.210,-8.127,0.298,-2.216,0.104,-9.554,8.842,-0.622,11,-1.111,1,0.000,0.000,0.000,199.036,12,2,18,0,18,14,31,2,0.012
"36119",6,5,0,0,0,13,2,-2,447.531,5.683,711.472,413.028,264.497,33.947,0.000,1342.627,12.000,15.500,0.0240588,0.0754683,0.8272648,39.555,15.498,39.279,33.436,-4.171,2.000,3.210,-8.120,0.477,-2.000,0.172,-9.152,8.998,-1.151,11,-1.127,1,0.000,0.000,0.000,199.289,12,2,18,0,18,14,31,2,0.032
"36119",6,5,0,0,0,13,2,-2,447.531,5.426,675.426,402.020,240.374,33.031,0.000,1298.720,12.000,15.500,0.0226736,0.0794959,0.8523103,37.789,14.909,38.605,33.179,-4.113,2.000,3.210,-7.710,0.807,-1.629,0.304,-8.710,8.844,-1.229,11,-1.080,1,0.000,0.000,0.000,192.749,12,2,18,0,18,14,31,2,0.087
"36119",6,5,0,0,0,13,2,-2,447.531,3.641,707.783,417.071,256.587,34.126,0.000,1337.363,12.000,15.500,0.0099108,0.0758616,0.8294005,39.346,15.393,38.980,33.375,-4.133,2.000,3.210,-8.086,0.567,-1.910,0.207,-9.005,8.993,-1.143,11,-1.125,1,0.000,0.000,0.000,196.107,12,2,18,0,18,14,31,2,0.044
"36119",6,5,0,0,0,13,2,-2,447.531,4.202,721.812,414.516,276.584,30.713,0.000,1341.634,12.000,15.500,0.0131606,0.0743872,0.8150110,39.484,15.577,39.107,33.522,-4.313,2.000,3.210,-8.303,0.366,-2.199,0.129,-9.386,9.036,-0.967,11,-1.177,1,0.000,0.000,0.000,198.744,12,2,18,0,18,14,31,2,0.018
"36119",6,5,0,0,0,13,2,-2,447.531,4.258,719.899,408.106,281.178,30.615,0.000,1343.106,12.000,15.500,0.0134965,0.0745849,0.8177749,39.542,15.616,39.167,33.548,-4.326,2.000,3.210,-8.257,0.331,-2.226,0.116,-9.471,9.109,-0.955,11,-1.164,1,0.000,0.000,0.000,199.915,12,2,18,0,18,14,31,2,0.015
"36119",5,5,0,0,0,13,2,-2,447.531,4.863,720.264,409.529,278.357,32.378,0.000,1351.681,12.000,15.500,0.0174949,0.0745471,0.8208357,39.902,15.679,39.353,33.541,-4.251,2.000,3.210,-8.216,0.352,-2.177,0.124,-9.413,9.177,-0.772,11,-1.141,1,0.000,0.000,0.000,199.504,12,2,18,0,18,14,31,2,0.017
"36119",6,5,0,0,0,13,2,-2,447.531,4.035,709.571,419.082,256.219,34.270,0.000,1330.755,12.000,15.500,0.0122340,0.0756705,0.8245837,39.083,15.340,38.895,33.378,-4.182,2.000,3.210,-8.165,0.571,-1.935,0.209,-8.998,8.961,-1.172,11,-1.153,1,0.000,0.000,0.000,195.563,12,2,18,0,18,14,31,2,0.045
"36119",5,5,0,0,0,13,2,-2,447.531,7.457,668.402,383.212,251.435,33.756,0.000,1296.893,12.000,15.500,0.0428784,0.0803312,0.8604587,37.723,14.977,38.946,33.243,-4.163,2.000,3.210,-7.582,0.634,-1.687,0.234,-8.912,9.125,-0.808,11,-1.049,1,0.000,0.000,0.000,198.795,12,2,18,0,18,14,31,2,0.055
"36119",6,5,0,0,0,13,2,-2,447.531,5.280,716.225,407.017,277.488,31.720,0.000,1344.622,12.000,15.500,0.0207336,0.0749675,0.8225886,39.613,15.601,39.296,33.521,-4.273,2.000,3.210,-8.185,0.359,-2.157,0.127,-9.399,9.055,-1.061,11,-1.143,1,0.000,0.000,0.000,196.320,12,2,18,0,18,14,31,2,0.018
"36119",8,5,0,0,0,13,2,-2,447.531,0.818,714.858,401.757,280.874,32.226,0.000,1349.578,12.000,15.500,0.0004953,0.0751109,0.8261850,39.817,15.666,39.125,33.544,-4.257,2.000,3.210,-8.129,0.333,-2.166,0.117,-9.460,9.145,-0.913,11,-1.122,1,0.000,0.000,0.000,200.248,12,2,18,0,18,14,31,2,0.016
"36119",5,5,0,0,0,13,2,-2,447.531,5.127,717.591,399.357,285.998,32.236,0.000,1357.572,12.000,15.500,0.0193662,0.0748247,0.8262846,40.137,15.773,39.525,33.586,-4.253,2.000,3.210,-8.127,0.298,-2.216,0.104,-9.554,8.842,-0.622,11,-1.111,1,0.000,0.000,0.000,199.036,12,2,18,0,18,14,31,2,0.012
"36119",6,5,0,0,0,13,2,-2,447.531,5.684,711.471,413.028,264.497,33.947,0.000,1342.627,12.000,15.500,0.0240591,0.0754683,0.8272648,39.555,15.498,39.279,33.436,-4.171,2.000,3.210,-8.120,0.477,-2.000,0.172,-9.152,8.998,-1.151,11,-1.127,1,0.000,0.000,0.000,199.289,12,2,18,0,18,14,31,2,0.032
"36119",6,5,0,0,0,13,2,-2,447.531,5.426,675.426,402.020,240.374,33.031,0.000,1298.720,12.000,15.500,0.0226737,0.0794959,0.8523103,37.789,14.909,38.605,33.179,-4.113,2.000,3.210,-7.710,0.807,-1.629,0.304,-8.710,8.844,-1.229,11,-1.080,1,0.000,0.000,0.000,192.749,12,2,18,0,18,14,31,2,0.087
"36119",6,5,0,0,0,13,2,-2,447.531,3.641,707.783,417.071,256.587,34.126,0.000,1337.363,12.000,15.500,0.0099108,0.0758616,0.8294005,39.346,15.393,38.980,33.375,-4.133,2.000,3.210,-8.086,0.567,-1.910,0.207,-9.005,8.993,-1.143,11,-1.125,1,0.000,0.000,0.000,196.107,12,2,18,0,18,14,31,2,0.044
"36119",6,5,0,0,0,13,2,-2,447.531,4.202,721.815,414.517,276.585,30.712,0.000,1341.637,12.000,15.500,0.0131610,0.0743869,0.8150090,39.484,15.577,39.107,33.522,-4.313,2.000,3.210,-8.303,0.366,-2.199,0.129,-9.386,9.036,-0.967,11,-1.177,1,0.000,0.000,0.000,198.745,12,2,18,0,18,14,31,2,0.018
"36119",6,5,0,0,0,13,2,-2,447.531,4.251,719.919,408.156,281.153,30.610,0.000,1343.086,12.000,15.500,0.0134565,0.0745828,0.8177441,39.541,15.616,39.166,33.547,-4.326,2.000,3.210,-8.258,0.331,-2.226,0.116,-9.470,9.107,-0.954,11,-1.164,1,0.000,0.000,0.000,199.928,12,2,18,0,18,14,31,2,0.015
